GLOBALEVENTID,SQLDATE,MONTHYEAR,YEAR,EventRootCode,QuadClass,GoldsteinScale,AvgTone,Actor1CountryCode,Actor1Type1Code,ActionGeo_ADM1Code,NumMentions,NumArticles,sentiment_label,sentiment_binary,sentiment_enc,stability_label,event_polarity,geo_zone,month,media_intensity,tension_score,EventRootCode_enc,Actor1CountryCode_enc,Actor1Type1Code_enc,GoldsteinScale_scaled,AvgTone_scaled,NumMentions_scaled,cluster_id,cluster_name
1218586157,2025-01-02,202501,2025,11,3,-2.0,-8.88501742160278,BEN,MED,BN,3,3,négatif,0,1,instable,coopération,générique,1,0.3562,5.4425,10,9,17,-0.5550583415932622,-1.6186101923067564,-0.7118536737391165,0, Conflits & tensions
1218588274,2025-01-02,202501,2025,11,3,-2.0,-7.53424657534246,BEN,UNKNOWN,BN,3,3,négatif,0,1,instable,coopération,générique,1,0.3562,4.7671,10,9,28,-0.5550583415932622,-1.3227847855258836,-0.7118536737391165,0, Conflits & tensions
1218588644,2025-01-02,202501,2025,01,1,0.0,-7.53424657534246,UNKNOWN,GOV,BN,4,4,négatif,0,1,neutre,coopération,générique,1,0.4135,3.7671,0,116,8,-0.1194324183829714,-1.3227847855258836,-0.46605971432231474,1, Événements neutres
1218599415,2025-01-02,202501,2025,17,4,-9.2,-8.86075949367089,UNKNOWN,COP,BN,4,4,négatif,0,1,très_instable,conflit,générique,1,0.4135,9.0304,16,116,2,-2.123311665150309,-1.613297587716585,-0.46605971432231474,0, Conflits & tensions
1218599416,2025-01-02,202501,2025,17,4,-5.0,-8.86075949367089,UNKNOWN,COP,BN,4,4,négatif,0,1,très_instable,conflit,générique,1,0.4135,6.9304,16,116,2,-1.2084972264086984,-1.613297587716585,-0.46605971432231474,0, Conflits & tensions
1218599445,2025-01-02,202501,2025,17,4,-5.0,-8.86075949367089,UNKNOWN,COP,BN,2,2,négatif,0,1,très_instable,conflit,générique,1,0.2823,6.9304,16,116,2,-1.2084972264086984,-1.613297587716585,-0.9576476331559182,0, Conflits & tensions
1218515369,2025-01-02,202501,2025,04,1,1.0,-7.89473684210526,UNKNOWN,GOV,BN,4,4,négatif,0,1,neutre,coopération,générique,1,0.4135,3.4474,3,116,8,0.09838054322217397,-1.4017339130562083,-0.46605971432231474,1, Événements neutres
1218515370,2025-01-02,202501,2025,04,1,1.0,-7.89473684210526,UNKNOWN,GOV,BN,3,3,négatif,0,1,neutre,coopération,générique,1,0.3562,3.4474,3,116,8,0.09838054322217397,-1.4017339130562083,-0.7118536737391165,1, Événements neutres
1218550278,2025-01-02,202501,2025,04,1,2.8,-7.2463768115942,NER,UNKNOWN,BN,2,2,négatif,0,1,stable,coopération,générique,1,0.2823,2.2232,3,81,28,0.49044387411143564,-1.259739902527031,-0.9576476331559182,1, Événements neutres
1218550279,2025-01-02,202501,2025,04,1,2.8,-7.2463768115942,NER,UNKNOWN,BN,8,8,négatif,0,1,stable,coopération,générique,1,0.5646,2.2232,3,81,28,0.49044387411143564,-1.259739902527031,0.5171161233448921,1, Événements neutres
1218521738,2025-01-02,202501,2025,04,1,2.8,1.09649122807017,UNKNOWN,UNKNOWN,BN00,10,10,neutre,1,0,stable,coopération,sud_centre,1,0.6161,-0.8518,3,116,28,0.49044387411143564,0.5673889094292918,1.0087040421784956,1, Événements neutres
1218538436,2025-01-02,202501,2025,08,2,5.0,2.63157894736842,BEN,UNKNOWN,BN,8,8,positif,1,2,très_stable,coopération,générique,1,0.5646,-1.1842,7,9,28,0.9696323896427554,0.9035806108292566,0.5171161233448921,1, Événements neutres
1218549862,2025-01-02,202501,2025,11,3,-2.0,-7.2463768115942,BEN,UNKNOWN,BN,2,2,négatif,0,1,instable,coopération,générique,1,0.2823,4.6232,10,9,28,-0.5550583415932622,-1.259739902527031,-0.9576476331559182,0, Conflits & tensions
1218553342,2025-01-02,202501,2025,03,1,4.0,-0.93023255813954,UNKNOWN,GOV,BN,2,2,neutre,1,0,stable,coopération,générique,1,0.2823,-1.5349,2,116,8,0.7518194280376101,0.12352651030522012,-0.9576476331559182,1, Événements neutres
1218538437,2025-01-02,202501,2025,08,2,5.0,2.63157894736842,BEN,UNKNOWN,BN,2,2,positif,1,2,très_stable,coopération,générique,1,0.2823,-1.1842,7,9,28,0.9696323896427554,0.9035806108292566,-0.9576476331559182,1, Événements neutres
1218739579,2025-01-03,202501,2025,12,3,-4.0,-0.45781556572924,BEN,UNKNOWN,BN,4,4,neutre,1,0,très_instable,coopération,générique,1,0.4135,2.2289,11,9,28,-0.990684264803553,0.22698813692892678,-0.46605971432231474,0, Conflits & tensions
1218739953,2025-01-03,202501,2025,12,3,-4.0,-0.45781556572924,UNKNOWN,GOV,BN,12,6,neutre,1,0,très_instable,coopération,générique,1,0.6591,2.2289,11,116,8,-0.990684264803553,0.22698813692892678,1.500291961012099,0, Conflits & tensions
1218740039,2025-01-03,202501,2025,04,1,7.0,-0.45781556572924,UNKNOWN,GOV,BN,20,10,neutre,1,0,très_stable,coopération,générique,1,0.7823,-3.2711,3,116,8,1.4052583128530463,0.22698813692892678,3.4666436363465127,1, Événements neutres
1218752541,2025-01-03,202501,2025,07,2,7.4,-9.41011235955059,UNKNOWN,GOV,BN,10,10,négatif,0,1,très_stable,coopération,générique,1,0.6161,1.0051,6,116,8,1.4923834974951045,-1.7336085460593895,1.0087040421784956,1, Événements neutres
1218753749,2025-01-03,202501,2025,16,4,-8.0,-2.99401197604791,BEN,UNKNOWN,BN,10,10,négatif,0,1,très_instable,conflit,générique,1,0.6161,5.497,15,9,28,-1.8619361112241346,-0.32845125298378536,1.0087040421784956,0, Conflits & tensions
1218748072,2025-01-03,202501,2025,05,1,3.4,1.7921146953405,USA,UNKNOWN,BN,3,3,neutre,1,0,stable,coopération,générique,1,0.3562,-0.8039,4,118,28,0.6211316510745228,0.7197338432434082,-0.7118536737391165,1, Événements neutres
1218739431,2025-01-03,202501,2025,01,1,0.4,-0.45781556572924,UNKNOWN,UNKNOWN,BN,6,6,neutre,1,0,neutre,coopération,générique,1,0.5,0.0289,0,116,28,-0.03230723374091324,0.22698813692892678,0.025528204511288705,1, Événements neutres
1218739480,2025-01-03,202501,2025,04,1,7.0,-0.45781556572924,UNKNOWN,UNKNOWN,BN,20,10,neutre,1,0,très_stable,coopération,générique,1,0.7823,-3.2711,3,116,28,1.4052583128530463,0.22698813692892678,3.4666436363465127,1, Événements neutres
1218746809,2025-01-03,202501,2025,01,1,0.4,1.83673469387755,UNKNOWN,UNKNOWN,BN,10,10,neutre,1,0,neutre,coopération,générique,1,0.6161,0.7184,0,116,28,-0.03230723374091324,0.7295058406583131,1.0087040421784956,1, Événements neutres
1218739580,2025-01-03,202501,2025,01,1,0.4,-0.45781556572924,BEN,UNKNOWN,BN,4,4,neutre,1,0,neutre,coopération,générique,1,0.4135,0.0289,0,9,28,-0.03230723374091324,0.22698813692892678,-0.46605971432231474,1, Événements neutres
1218739581,2025-01-03,202501,2025,12,3,-4.0,-0.45781556572924,BEN,UNKNOWN,BN,8,4,neutre,1,0,très_instable,coopération,générique,1,0.5646,2.2289,11,9,28,-0.990684264803553,0.22698813692892678,0.5171161233448921,0, Conflits & tensions
1218739582,2025-01-03,202501,2025,03,1,4.0,-0.45781556572924,BEN,UNKNOWN,BN,2,2,neutre,1,0,stable,coopération,générique,1,0.2823,-1.7711,2,9,28,0.7518194280376101,0.22698813692892678,-0.9576476331559182,1, Événements neutres
1218739583,2025-01-03,202501,2025,03,1,4.0,-0.45781556572924,BEN,UNKNOWN,BN,7,4,neutre,1,0,stable,coopération,générique,1,0.5343,-1.7711,2,9,28,0.7518194280376101,0.22698813692892678,0.27132216392809044,1, Événements neutres
1218739995,2025-01-03,202501,2025,12,3,-4.0,-0.45781556572924,UNKNOWN,GOV,BN,12,6,neutre,1,0,très_instable,coopération,générique,1,0.6591,2.2289,11,116,8,-0.990684264803553,0.22698813692892678,1.500291961012099,0, Conflits & tensions
1218739997,2025-01-03,202501,2025,03,1,4.0,-0.45781556572924,UNKNOWN,GOV,BN,10,10,neutre,1,0,stable,coopération,générique,1,0.6161,-1.7711,2,116,8,0.7518194280376101,0.22698813692892678,1.0087040421784956,1, Événements neutres
1218739998,2025-01-03,202501,2025,03,1,4.0,-0.45781556572924,UNKNOWN,GOV,BN,4,4,neutre,1,0,stable,coopération,générique,1,0.4135,-1.7711,2,116,8,0.7518194280376101,0.22698813692892678,-0.46605971432231474,1, Événements neutres
1218740040,2025-01-03,202501,2025,04,1,7.0,-0.45781556572924,UNKNOWN,GOV,BN,20,10,neutre,1,0,très_stable,coopération,générique,1,0.7823,-3.2711,3,116,8,1.4052583128530463,0.22698813692892678,3.4666436363465127,1, Événements neutres
1218740310,2025-01-03,202501,2025,03,1,4.0,-0.45781556572924,UNKNOWN,OPP,BN,7,4,neutre,1,0,stable,coopération,générique,1,0.5343,-1.7711,2,116,21,0.7518194280376101,0.22698813692892678,0.27132216392809044,1, Événements neutres
1218740312,2025-01-03,202501,2025,03,1,4.0,-0.45781556572924,UNKNOWN,OPP,BN,4,4,neutre,1,0,stable,coopération,générique,1,0.4135,-1.7711,2,116,21,0.7518194280376101,0.22698813692892678,-0.46605971432231474,1, Événements neutres
1218740314,2025-01-03,202501,2025,03,1,4.0,-0.45781556572924,UNKNOWN,OPP,BN,20,10,neutre,1,0,stable,coopération,générique,1,0.7823,-1.7711,2,116,21,0.7518194280376101,0.22698813692892678,3.4666436363465127,1, Événements neutres
1218740315,2025-01-03,202501,2025,04,1,7.0,-0.45781556572924,UNKNOWN,OPP,BN,20,10,neutre,1,0,très_stable,coopération,générique,1,0.7823,-3.2711,3,116,21,1.4052583128530463,0.22698813692892678,3.4666436363465127,1, Événements neutres
1218740318,2025-01-03,202501,2025,03,1,4.0,-0.45781556572924,UNKNOWN,OPP,BN,9,6,neutre,1,0,stable,coopération,générique,1,0.5916,-1.7711,2,116,21,0.7518194280376101,0.22698813692892678,0.7629100827616938,1, Événements neutres
1218740593,2025-01-03,202501,2025,03,1,4.0,-0.45781556572924,USA,UNKNOWN,BN,8,8,neutre,1,0,stable,coopération,générique,1,0.5646,-1.7711,2,118,28,0.7518194280376101,0.22698813692892678,0.5171161233448921,1, Événements neutres
1218740594,2025-01-03,202501,2025,03,1,4.0,-0.45781556572924,USA,UNKNOWN,BN,9,6,neutre,1,0,stable,coopération,générique,1,0.5916,-1.7711,2,118,28,0.7518194280376101,0.22698813692892678,0.7629100827616938,1, Événements neutres
1218747008,2025-01-03,202501,2025,03,1,4.0,1.81761183736167,BEN,UNKNOWN,BN,7,7,neutre,1,0,stable,coopération,générique,1,0.5343,-1.0912,2,9,28,0.7518194280376101,0.7253178417662107,0.27132216392809044,1, Événements neutres
1218747009,2025-01-03,202501,2025,04,1,7.0,1.7921146953405,BEN,UNKNOWN,BN,3,3,neutre,1,0,très_stable,coopération,générique,1,0.3562,-2.6039,3,9,28,1.4052583128530463,0.7197338432434082,-0.7118536737391165,1, Événements neutres
1218747010,2025-01-03,202501,2025,11,3,-2.0,1.83673469387755,BEN,UNKNOWN,BN,4,4,neutre,1,0,instable,coopération,générique,1,0.4135,1.9184,10,9,28,-0.5550583415932622,0.7295058406583131,-0.46605971432231474,0, Conflits & tensions
1218747011,2025-01-03,202501,2025,12,3,-4.0,1.83673469387755,BEN,UNKNOWN,BN,1,1,neutre,1,0,très_instable,coopération,générique,1,0.1781,2.9184,11,9,28,-0.990684264803553,0.7295058406583131,-1.20344159257272,0, Conflits & tensions
1218747331,2025-01-03,202501,2025,05,1,3.4,1.7921146953405,UNKNOWN,GOV,BN,2,2,neutre,1,0,stable,coopération,générique,1,0.2823,-0.8039,4,116,8,0.6211316510745228,0.7197338432434082,-0.9576476331559182,1, Événements neutres
1218747348,2025-01-03,202501,2025,03,1,4.0,1.83673469387755,UNKNOWN,GOV,BN,6,6,neutre,1,0,stable,coopération,générique,1,0.5,-1.0816,2,116,8,0.7518194280376101,0.7295058406583131,0.025528204511288705,1, Événements neutres
1218747349,2025-01-03,202501,2025,11,3,-2.0,1.83673469387755,UNKNOWN,GOV,BN,6,6,neutre,1,0,instable,coopération,générique,1,0.5,1.9184,10,116,8,-0.5550583415932622,0.7295058406583131,0.025528204511288705,0, Conflits & tensions
1218747380,2025-01-03,202501,2025,12,3,-4.0,1.83673469387755,UNKNOWN,GOV,BN,6,6,neutre,1,0,très_instable,coopération,générique,1,0.5,2.9184,11,116,8,-0.990684264803553,0.7295058406583131,0.025528204511288705,0, Conflits & tensions
1218747405,2025-01-03,202501,2025,05,1,3.4,1.7921146953405,UNKNOWN,GOV,BN,3,3,neutre,1,0,stable,coopération,générique,1,0.3562,-0.8039,4,116,8,0.6211316510745228,0.7197338432434082,-0.7118536737391165,1, Événements neutres
1218747426,2025-01-03,202501,2025,04,1,7.0,1.7921146953405,UNKNOWN,GOV,BN,3,3,neutre,1,0,très_stable,coopération,générique,1,0.3562,-2.6039,3,116,8,1.4052583128530463,0.7197338432434082,-0.7118536737391165,1, Événements neutres
1218747898,2025-01-03,202501,2025,12,3,-4.0,1.83673469387755,UNKNOWN,UNKNOWN,BN,3,3,neutre,1,0,très_instable,coopération,générique,1,0.3562,2.9184,11,116,28,-0.990684264803553,0.7295058406583131,-0.7118536737391165,0, Conflits & tensions
1218748111,2025-01-03,202501,2025,05,1,3.4,1.7921146953405,USA,UNKNOWN,BN,1,1,neutre,1,0,stable,coopération,générique,1,0.1781,-0.8039,4,118,28,0.6211316510745228,0.7197338432434082,-1.20344159257272,1, Événements neutres
1218732123,2025-01-03,202501,2025,11,3,-2.0,-8.29015544041451,BEN,UNKNOWN,BN,4,4,négatif,0,1,instable,coopération,générique,1,0.4135,5.1451,10,9,28,-0.5550583415932622,-1.4883325156373992,-0.46605971432231474,0, Conflits & tensions
1218732674,2025-01-03,202501,2025,05,1,3.5,-8.29015544041451,UNKNOWN,JUD,BN,10,10,négatif,0,1,stable,coopération,générique,1,0.6161,2.3951,4,116,14,0.6429129472350374,-1.4883325156373992,1.0087040421784956,1, Événements neutres
1218715216,2025-01-03,202501,2025,05,1,3.4,-5.26315789473684,UNKNOWN,GOV,BN,10,10,négatif,0,1,stable,coopération,générique,1,0.6161,0.9316,4,116,8,0.6211316510745228,-0.825405282084842,1.0087040421784956,1, Événements neutres
1218715220,2025-01-03,202501,2025,11,3,-2.0,-2.48138957816377,UNKNOWN,GOV,BN,10,10,négatif,0,1,instable,coopération,générique,1,0.6161,2.2407,10,116,8,-0.5550583415932622,-0.2161844463682116,1.0087040421784956,0, Conflits & tensions
1218715223,2025-01-03,202501,2025,12,3,-5.0,-5.26315789473684,UNKNOWN,GOV,BN,10,10,négatif,0,1,très_instable,coopération,générique,1,0.6161,5.1316,11,116,8,-1.2084972264086984,-0.825405282084842,1.0087040421784956,0, Conflits & tensions
1218715388,2025-01-03,202501,2025,05,1,3.4,-5.26315789473684,UNKNOWN,LEG,BN,10,10,négatif,0,1,stable,coopération,générique,1,0.6161,0.9316,4,116,16,0.6211316510745228,-0.825405282084842,1.0087040421784956,1, Événements neutres
1218715389,2025-01-03,202501,2025,12,3,-4.0,-5.26315789473684,UNKNOWN,LEG,BN,6,6,négatif,0,1,très_instable,coopération,générique,1,0.5,4.6316,11,116,16,-0.990684264803553,-0.825405282084842,0.025528204511288705,0, Conflits & tensions
1218694775,2025-01-03,202501,2025,05,1,3.4,6.72043010752688,BEN,UNKNOWN,BN,10,10,positif,1,2,stable,coopération,générique,1,0.6161,1.6602,4,9,28,0.6211316510745228,1.7990589675535835,1.0087040421784956,1, Événements neutres
1218702187,2025-01-03,202501,2025,09,2,-2.0,-2.7710843373494,BEN,UNKNOWN,BN,1,1,négatif,0,1,instable,coopération,générique,1,0.1781,2.3855,8,9,28,-0.5550583415932622,-0.27962901227340453,-1.20344159257272,1, Événements neutres
1218702769,2025-01-03,202501,2025,09,2,-2.0,-2.7710843373494,UNKNOWN,LEG,BN,3,3,négatif,0,1,instable,coopération,générique,1,0.3562,2.3855,8,116,16,-0.5550583415932622,-0.27962901227340453,-0.7118536737391165,1, Événements neutres
1218698577,2025-01-03,202501,2025,01,1,0.0,-2.54545454545454,UNKNOWN,GOV,BN,10,10,négatif,0,1,neutre,coopération,générique,1,0.6161,1.2727,0,116,8,-0.1194324183829714,-0.2302149868271393,1.0087040421784956,1, Événements neutres
1218689379,2025-01-03,202501,2025,02,1,3.0,-7.02479338842975,BEN,UNKNOWN,BN,10,10,négatif,0,1,stable,coopération,générique,1,0.6161,2.0124,1,9,28,0.5340064664324647,-1.2112120515780709,1.0087040421784956,1, Événements neutres
1218689380,2025-01-03,202501,2025,07,2,7.4,-7.02479338842975,BEN,UNKNOWN,BN,10,10,négatif,0,1,très_stable,coopération,générique,1,0.6161,-0.1876,6,9,28,1.4923834974951045,-1.2112120515780709,1.0087040421784956,1, Événements neutres
1218689381,2025-01-03,202501,2025,07,2,7.4,-7.02479338842975,BEN,GOV,BN,10,10,négatif,0,1,très_stable,coopération,générique,1,0.6161,-0.1876,6,9,8,1.4923834974951045,-1.2112120515780709,1.0087040421784956,1, Événements neutres
1218640112,2025-01-03,202501,2025,18,4,-9.0,-1.85185185185185,BEN,UNKNOWN,BN,1,1,neutre,1,0,très_instable,conflit,générique,1,0.1781,5.4259,17,9,28,-2.07974907282928,-0.07831261230714494,-1.20344159257272,0, Conflits & tensions
1218640224,2025-01-03,202501,2025,01,1,0.0,-1.85185185185185,UNKNOWN,CRM,BN,2,2,neutre,1,0,neutre,coopération,générique,1,0.2823,0.9259,0,116,3,-0.1194324183829714,-0.07831261230714494,-0.9576476331559182,1, Événements neutres
1218639075,2025-01-03,202501,2025,01,1,0.0,-4.89251297257228,BEN,UNKNOWN,BN,10,10,négatif,0,1,neutre,coopération,générique,1,0.6161,2.4463,0,9,28,-0.1194324183829714,-0.744232235469158,1.0087040421784956,1, Événements neutres
1218639076,2025-01-03,202501,2025,11,3,-2.0,-4.89251297257228,BEN,UNKNOWN,BN,10,10,négatif,0,1,instable,coopération,générique,1,0.6161,3.4463,10,9,28,-0.5550583415932622,-0.744232235469158,1.0087040421784956,0, Conflits & tensions
1218710502,2025-01-03,202501,2025,08,2,5.0,3.52941176470588,UNKNOWN,UNKNOWN,BN,4,4,positif,1,2,très_stable,coopération,générique,1,0.4135,-0.7353,7,116,28,0.9696323896427554,1.1002103790430164,-0.46605971432231474,1, Événements neutres
1218694700,2025-01-03,202501,2025,05,1,3.4,6.72043010752688,UNKNOWN,UNKNOWN,BN,10,10,positif,1,2,stable,coopération,générique,1,0.6161,1.6602,4,116,28,0.6211316510745228,1.7990589675535835,1.0087040421784956,1, Événements neutres
1218694703,2025-01-03,202501,2025,14,3,-6.5,6.72043010752688,UNKNOWN,UNKNOWN,BN,10,10,positif,1,2,très_instable,conflit,générique,1,0.6161,6.6102,13,116,28,-1.5352166688164164,1.7990589675535835,1.0087040421784956,0, Conflits & tensions
1218732113,2025-01-03,202501,2025,04,1,1.9,0.61295971978984,AFR,UNKNOWN,BN,2,2,neutre,1,0,stable,coopération,générique,1,0.2823,-0.6435,3,0,28,0.2944122086668048,0.46149314959377724,-0.9576476331559182,1, Événements neutres
1218697777,2025-01-03,202501,2025,01,1,0.0,-1.66666666666666,GHA,UNKNOWN,BN,3,3,neutre,1,0,neutre,coopération,générique,1,0.3562,0.8333,0,42,28,-0.1194324183829714,-0.03775615309064032,-0.7118536737391165,1, Événements neutres
1218640208,2025-01-03,202501,2025,07,2,7.4,-1.85185185185185,UNKNOWN,COP,BN,2,2,neutre,1,0,très_stable,coopération,générique,1,0.2823,-2.7741,6,116,2,1.4923834974951045,-0.07831261230714494,-0.9576476331559182,1, Événements neutres
1218657478,2025-01-03,202501,2025,04,1,1.9,0.65481758652947,AFR,UNKNOWN,BN,4,4,neutre,1,0,stable,coopération,générique,1,0.4135,-0.6226,3,0,28,0.2944122086668048,0.47066022666648166,-0.46605971432231474,1, Événements neutres
1218657499,2025-01-03,202501,2025,04,1,2.8,0.65481758652947,BEN,UNKNOWN,BN,4,4,neutre,1,0,stable,coopération,générique,1,0.4135,-1.0726,3,9,28,0.49044387411143564,0.47066022666648166,-0.46605971432231474,1, Événements neutres
1218732125,2025-01-03,202501,2025,19,4,-10.0,-8.29015544041451,BEN,UNKNOWN,BN,4,4,négatif,0,1,très_instable,conflit,générique,1,0.4135,9.1451,18,9,28,-2.297562034434425,-1.4883325156373992,-0.46605971432231474,0, Conflits & tensions
1218710670,2025-01-03,202501,2025,03,1,7.0,3.52941176470588,BEN,GOV,BN,2,2,positif,1,2,très_stable,coopération,générique,1,0.2823,-1.7353,2,9,8,1.4052583128530463,1.1002103790430164,-0.9576476331559182,1, Événements neutres
1218711061,2025-01-03,202501,2025,03,1,7.0,3.52941176470588,UNKNOWN,GOV,BN,2,2,positif,1,2,très_stable,coopération,générique,1,0.2823,-1.7353,2,116,8,1.4052583128530463,1.1002103790430164,-0.9576476331559182,1, Événements neutres
1218715390,2025-01-03,202501,2025,12,3,-4.0,-5.26315789473684,UNKNOWN,LEG,BN,4,4,négatif,0,1,très_instable,coopération,générique,1,0.4135,4.6316,11,116,16,-0.990684264803553,-0.825405282084842,-0.46605971432231474,0, Conflits & tensions
1218718474,2025-01-03,202501,2025,11,3,-2.0,-5.40540540540541,BEN,UNKNOWN,BN,2,2,négatif,0,1,instable,coopération,générique,1,0.2823,3.7027,10,9,28,-0.5550583415932622,-0.8565581810562687,-0.9576476331559182,0, Conflits & tensions
1218719080,2025-01-03,202501,2025,11,3,-2.0,-5.40540540540541,UNKNOWN,LEG,BN,3,3,négatif,0,1,instable,coopération,générique,1,0.3562,3.7027,10,116,16,-0.5550583415932622,-0.8565581810562687,-0.7118536737391165,0, Conflits & tensions
1218697492,2025-01-03,202501,2025,04,1,1.9,-1.66666666666666,AFR,UNKNOWN,BN,4,4,neutre,1,0,stable,coopération,générique,1,0.4135,-0.1167,3,0,28,0.2944122086668048,-0.03775615309064032,-0.46605971432231474,1, Événements neutres
1218702542,2025-01-03,202501,2025,10,3,-5.0,-2.7710843373494,UNKNOWN,GOV,BN,2,2,négatif,0,1,très_instable,coopération,générique,1,0.2823,3.8855,9,116,8,-1.2084972264086984,-0.27962901227340453,-0.9576476331559182,0, Conflits & tensions
1218702543,2025-01-03,202501,2025,13,3,-4.4,-2.7710843373494,UNKNOWN,GOV,BN,2,2,négatif,0,1,très_instable,conflit,générique,1,0.2823,3.5855,12,116,8,-1.0778094494456112,-0.27962901227340453,-0.9576476331559182,0, Conflits & tensions
1218702774,2025-01-03,202501,2025,09,2,-2.0,-2.7710843373494,UNKNOWN,LEG,BN,2,2,négatif,0,1,instable,coopération,générique,1,0.2823,2.3855,8,116,16,-0.5550583415932622,-0.27962901227340453,-0.9576476331559182,1, Événements neutres
